"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",69,19115
"2",2," Vielen Dank.","","","01",69,19115
"3",3," — Nachster Redner ist der Kollege Martin Patzelt für die Fraktion der CDU/CSU.","","","02",69,19115
"4",4," Martin Patzelt:","","","03",69,19115
"5",5,"Herr Präsident! Liebe Kolleginnen und Kollegen! Liebe Besucher! Ich glaube, die vergangene Debatte hat hinreichend klargemacht, dass es weiter Archive geben wird für die Akten, dass es weiter eine Akteneinsicht gibt, dass es weiter Beratung gibt und dass kein Mensch in unserem Land daran zu zweifeln braucht.","","","04",69,19115
"6",6,"Wenn wir diese Akten sicher, ordnungsgemäß und fachlich richtig aufbewahren, dann ist das der Tatsache geschuldet, dass wir sie weiterhin brauchen.","","","05",69,19115
"7",7," Diese Akten sind ein Lehrstück in Sachen Demokratie.","","","06",69,19115
"8",8," Ich sage Ihnen:","","","07",69,19115
"9",9," Wenn wir das, was damals geschehen ist, leichtfertig vergessen, dann werden wir immer die Demokratie gefährden.","","","08",69,19115
"10",10," Schon allein deshalb brauchen wir die Akten.","","","09",69,19115
"11",11," Ich habe Ihnen die Dienstanweisung von Erich Mielke mitgebracht, Richtlinie 1/76; ich darf zitieren, Herr Präsident.","","","10",69,19115
"12",12," Die Führungsoffiziere haben, getragen von einer SED-Funktionärskaste, dies alles mitbestimmt, auf den Weg gebracht, sie standen aber nie im Fokus der öffentlichen Auseinandersetzung; in der standen immer die IM.","","","11",69,19115
"13",13," Und wie die IM gewonnen wurden, will ich hier zitieren:","","","12",69,19115
"14",14,"systematische Diskreditierung des öffentlichen Rufes, des Ansehens und des Prestiges auf der Grundlage mit wahrer, überprüfbarer und diskreditierender sowie unwahrer, glaubhafter, nicht widerlegbarer Angaben;systematische on beruflicher und gesellschaftlicher Mißerfolge — um das Selbstvertrauen der Menschen zu untergrabenzielstrebige Untergrabung von Überzeugungen im Zusammenhang mit bestimmten Idealen, Vorbildern usw.","","","13",69,19115
"15",15,"Erzeugen von Mißtrauen und gegenseitigen Verdächtigungen innerhalb von Gruppen, Gruppierungen und Organisationen;Beschaftigung von Gruppen, Gruppierungen und Organisationen mit internen Problemen— damit sie sich nicht um gesellschaftliche Fragen kümmernörtliches und zeitliches Unterbinden bzw.","","","14",69,19115
"16",16," Einschränken der gegenseitigen Beziehungen der Mitglieder— gegebenenfalls durch Arbeitsplatzbindung oder Versetzung an einen entfernten Arbeitsplatzdie Verwendung anonymer oder pseudonymer Briefe, Telegramme, Telefonanrufe; kompromittierender Fotos von stattgefundenen oder vorgetäuschten Begegnungen;die gezielte Verbreitung von Gerüchten über bestimmte Personen einer Gruppe, Gruppierung oder Organisation; gezielte Indiskretionen Vortäuschen einer Dekonspiration von AbwehrmaßnahmenAll diese Dinge — ich könnte hier noch ein bisschen zitieren — waren die Arbeitsanweisung von Erich Mielke, der sagte, dass er sein ganzes Volk geliebt hat.","","","15",69,19115
"17",17," Zu diesen Repressalien, diesen, so möchte ich sagen, teuflischen Methoden, habe auch ich Akten gelesen.","","","16",69,19115
"18",18," Dreimal war ich in so einer Kommission.","","","17",69,19115
"19",19," Am Schluss konnte ich nicht mehr sagen, wie viel Schuld der einzelne IM an seinem Verhalten tatsächlich hatte.","","","18",69,19115
"20",20," Wir hatten 30 Jahre Zeit, individuell wie gesellschaftlich wie wissenschaftlich, diese Akten zu prüfen und eigene Überzeugungen zu gewinnen.","","","19",69,19115
"21",21," Wir sind damit noch lange nicht fertig.","","","20",69,19115
"22",22," Menschen wollen selber auf die Suche gehen, und sie müssen das, um ihrer Identität willen.","","","21",69,19115
"23",23," Sie wollen verstehen und vielleicht wissen:","","","22",69,19115
"24",24," Wie bin ich in diese Lage geraten? Als Opfer oder als Täter? — Das war manchmal sehr schillernd.","","","23",69,19115
"25",25," Es gibt von identischen Personen Täterakten und Opferakten.","","","24",69,19115
"26",26," Das alleine macht deutlich, wie verquickt dieses System war.","","","25",69,19115
"27",27,"Meine Bitte, meine Aufforderung geht dahin, dass Sie miteinander verstehen, dass das alles nur möglich war, weil dieses ideologische System auf einem Menschenbild basierte, das nicht unser Menschenbild ist.","","","26",69,19115
"28",28," Der Mensch war ein Objekt, er war kein Subjekt, er wurde eingeteilt danach — das habe ich erlebt in meiner eigenen Geschichte —, ob er nützlich für die Gesellschaft war oder ob er schädlich für die Gesellschaft war.","","","27",69,19115
"29",29," Wenn er nützlich war, wurde er befördert, und wenn er schädlich war, wurde er in seiner Entwicklung behindert oder eliminiert.","","","28",69,19115
"30",30," Das war die Philosophie.","","","29",69,19115
"31",31," Wenn wir die Wurzeln eines solchen Denkens nicht verstehen, dann sind wir immer in Gefahr, dem Nützlichkeitsprinzip und -denken zu folgen, dann laufen wir Gefahr, nicht eine wehrhafte und demokratische Gesinnung zu entwickeln, die auf unserem Grundgesetz beruht.","","","30",69,19115
"32",32," Das ist ein wunderbares Gesetz.","","","31",69,19115
"33",33," Wenn wir uns daran orientieren und halten, dann werden wir den richtigen Weg gehen.","","","32",69,19115
"34",34,"Martin PatzeltIch denke — das sage ich Ihnen, liebe Kollegin von der AfD —, eine Aktuelle Stunde kann bei diesem Thema nicht alles besser machen.","","","33",69,19115
"35",35," Wenn wir es besser machen wollen, dann müssen wir Vorbild sein, und zwar, indem wir genau das, was die Stasi gemacht hat, in unserer politischen Praxis, in unserer menschlichen Praxis nicht versuchen.","","","34",69,19115
"36",36," Das heißt, wer auch immer Menschen verängstigt, manipuliert, falsch oder fehlerhaft informiert, wer sie agitiert, der macht sich am Menschen und macht sich an der Demokratie schuldig.
 Vizepräsident Thomas ","","","35",69,19115
